epoch,learning_rate,loss,output_projection_masked_accuracy,val_loss,val_output_projection_masked_accuracy
57,0.0003874205285683274,0.15676434338092804,0.9405069351196289,1.7273056507110596,0.7215693593025208
58,0.0003874205285683274,0.15583345293998718,0.9404126405715942,1.7347275018692017,0.7204135656356812
59,0.0003486784698907286,0.14840084314346313,0.9422559142112732,1.746055006980896,0.7202502489089966
60,0.0003486784698907286,0.14623892307281494,0.9428481459617615,1.7542959451675415,0.7202695608139038
61,0.0003486784698907286,0.14533251523971558,0.9431658983230591,1.7649461030960083,0.7205991148948669
62,0.0003486784698907286,0.1437569111585617,0.9434254765510559,1.7772724628448486,0.7196730971336365
63,0.0003486784698907286,0.1428840160369873,0.9435949921607971,1.7859594821929932,0.7198717594146729
64,0.0003138106258120388,0.13729935884475708,0.9447073936462402,1.7893743515014648,0.7202484011650085
65,0.0003138106258120388,0.13534961640834808,0.9451269507408142,1.8043867349624634,0.7203658819198608
66,0.0003138106258120388,0.1345531940460205,0.9451525211334229,1.81602144241333,0.7189739346504211
67,0.0003138106258120388,0.13366657495498657,0.9453890323638916,1.8260058164596558,0.7194563746452332
68,0.0003138106258120388,0.13271783292293549,0.9457007050514221,1.8308645486831665,0.7185909748077393
69,0.00028242956614121795,0.12760330736637115,0.9465456008911133,1.8349672555923462,0.7203030586242676
70,0.00028242956614121795,0.12632453441619873,0.946830689907074,1.8505641222000122,0.7189754247665405
71,0.00028242956614121795,0.12558391690254211,0.9466500282287598,1.854891300201416,0.7192360162734985
72,0.00028242956614121795,0.12472136318683624,0.9468570351600647,1.8663311004638672,0.7181962132453918
73,0.00028242956614121795,0.12433775514364243,0.9469131827354431,1.871619462966919,0.7174690961837769
74,0.00025418659788556397,0.11998841911554337,0.9477394819259644,1.8787003755569458,0.7182327508926392
75,0.00025418659788556397,0.11894739419221878,0.9476661086082458,1.8874049186706543,0.7179912328720093
76,0.00025418659788556397,0.11826203763484955,0.9480458498001099,1.897241234779358,0.7174915075302124
77,0.00025418659788556397,0.11764688044786453,0.9478327631950378,1.8956962823867798,0.7173308730125427
78,0.00025418659788556397,0.11712108552455902,0.9480865597724915,1.907817006111145,0.7167571783065796
79,0.00022876793809700757,0.1135975793004036,0.9484838843345642,1.9156289100646973,0.7170423269271851
80,0.00022876793809700757,0.1125226616859436,0.9485697746276855,1.9173133373260498,0.7172021269798279
81,0.00022876793809700757,0.11212597787380219,0.9485589265823364,1.926618218421936,0.71685391664505
82,0.00022876793809700757,0.11154187470674515,0.9485720992088318,1.9351969957351685,0.716454267501831
83,0.00022876793809700757,0.1111694946885109,0.9486021399497986,1.9392155408859253,0.7163460850715637
84,0.00020589114865288138,0.10801041126251221,0.949052095413208,1.9500740766525269,0.717042088508606
85,0.00020589114865288138,0.10721857845783234,0.9489834308624268,1.9527970552444458,0.7159332633018494
86,0.00020589114865288138,0.10686132311820984,0.949147641658783,1.9577829837799072,0.7156919836997986
87,0.00020589114865288138,0.10630230605602264,0.9493489861488342,1.9648162126541138,0.7156900763511658
88,0.00020589114865288138,0.10602451860904694,0.9492102265357971,1.969561219215393,0.7154713273048401
89,0.0001853020366979763,0.1034553125500679,0.9494752883911133,1.978009819984436,0.71463543176651
90,0.0001853020366979763,0.10272087156772614,0.9494950771331787,1.9836912155151367,0.7151627540588379
91,0.0001853020366979763,0.10229916125535965,0.9495993852615356,1.9853016138076782,0.7157044410705566
92,0.0001853020366979763,0.10203368216753006,0.9494190812110901,1.9909311532974243,0.7151959538459778
93,0.0001853020366979763,0.1017114520072937,0.9495299458503723,2.0009701251983643,0.7152003645896912
94,0.00016677183157298714,0.09930351376533508,0.9499654769897461,2.003704071044922,0.7154202461242676
95,0.00016677183157298714,0.098885677754879,0.9496970772743225,2.0072367191314697,0.7150042057037354
96,0.00016677183157298714,0.09863007068634033,0.9498076438903809,2.012676477432251,0.7150334715843201
97,0.00016677183157298714,0.09815963357686996,0.9498510956764221,2.0199592113494873,0.7148277759552002
98,0.00016677183157298714,0.09791687875986099,0.9498435258865356,2.023426055908203,0.7144875526428223
99,0.000150094652781263,0.09602343291044235,0.950198769569397,2.0299248695373535,0.7140489220619202
0,0.0010000000474974513,7.315577030181885,0.39374834299087524,4.755122661590576,0.556197464466095
1,0.0010000000474974513,3.8603129386901855,0.6228564381599426,3.3502354621887207,0.6598250269889832
2,0.0010000000474974513,2.8941259384155273,0.6938203573226929,2.8489840030670166,0.6953722238540649
3,0.0010000000474974513,2.444601058959961,0.72673100233078,2.6106529235839844,0.7126287221908569
4,0.0010000000474974513,2.171520233154297,0.7477414011955261,2.4609599113464355,0.7261951565742493
5,0.0010000000474974513,1.9784163236618042,0.7628791332244873,2.3776893615722656,0.7310507297515869
6,0.0010000000474974513,1.827126145362854,0.7750678062438965,2.3184170722961426,0.7376149296760559
7,0.0010000000474974513,1.7025855779647827,0.7859516143798828,2.2889809608459473,0.7400968074798584
8,0.0010000000474974513,1.5967472791671753,0.7952360510826111,2.2693278789520264,0.743425190448761
9,0.0010000000474974513,1.5050867795944214,0.8039116263389587,2.2603423595428467,0.7452542781829834
10,0.0010000000474974513,1.4250255823135376,0.8113899827003479,2.256362199783325,0.7454835772514343
11,0.0010000000474974513,1.3532230854034424,0.8182171583175659,2.261949300765991,0.746412456035614
12,0.0010000000474974513,1.2871108055114746,0.8244401216506958,2.2693793773651123,0.7470977306365967
13,0.0010000000474974513,1.2271279096603394,0.8306306004524231,2.2886440753936768,0.7465124130249023
14,0.0010000000474974513,1.1754982471466064,0.836091160774231,2.3065085411071777,0.747538685798645
15,0.0010000000474974513,1.125369906425476,0.8412033915519714,2.322417736053467,0.7479159832000732
16,0.0009000000427477062,1.0495247840881348,0.850053608417511,2.3333747386932373,0.7479897737503052
17,0.0009000000427477062,1.0033708810806274,0.8550877571105957,2.3535640239715576,0.7475314736366272
18,0.0009000000427477062,0.9670341610908508,0.8589766621589661,2.3792715072631836,0.7466782927513123
19,0.0009000000427477062,0.9321351051330566,0.8631748557090759,2.4018774032592773,0.7486059069633484
20,0.0009000000427477062,0.900079071521759,0.8667265176773071,2.442868232727051,0.7462735772132874
21,0.0008100000559352338,0.8439046144485474,0.8739645481109619,2.452059030532837,0.7466216683387756
22,0.0008100000559352338,0.8095796704292297,0.8779866695404053,2.484957218170166,0.7465380430221558
23,0.0008100000559352338,0.7862067222595215,0.8806884288787842,2.51654314994812,0.7463563084602356
24,0.0008100000559352338,0.7626392245292664,0.8834875226020813,2.5415568351745605,0.7445223927497864
25,0.0008100000559352338,0.7415372133255005,0.8860565423965454,2.5636470317840576,0.7447532415390015
26,0.0007290000794455409,0.6974115967750549,0.8920143246650696,2.589740514755249,0.7452121376991272
27,0.0007290000794455409,0.6725960373878479,0.8949419260025024,2.621788263320923,0.7440388798713684
28,0.0007290000794455409,0.6559905409812927,0.8970640301704407,2.648259401321411,0.7434539198875427
29,0.0007290000794455409,0.6392195820808411,0.8990491032600403,2.679053544998169,0.7424429059028625
30,0.0007290000794455409,0.6263359189033508,0.9006096720695496,2.7081363201141357,0.7421168088912964
31,0.0006561000482179224,0.5894061923027039,0.9058554172515869,2.7259061336517334,0.7428538203239441
32,0.0006561000482179224,0.5709127187728882,0.9081300497055054,2.760948419570923,0.742117166519165
33,0.0006561000482179224,0.5585958957672119,0.9095384478569031,2.783888578414917,0.7411751747131348
34,0.0006561000482179224,0.5481430292129517,0.9108763933181763,2.8273844718933105,0.7397875189781189
